UNIQUD,NAME,MPP,CLP,CMP,GMP,MEP,CD8
NM_001282022,Vasp,294.8874,332.4764,356.1809,391.0224,405.2434,958.7365
NM_001017426,Kdm6b,111.6889,138.2055,72.29,58.2644,135.0811,187.9237
NM_025740,Ccdc104,64.9584,88.6134,76.4782,65.5974,118.9946,53.2113
NM_153540,Pomgnt2,111.2731,96.9431,54.8276,74.0276,40.1987,2.4948
NM_146858,Olfr275,0,0,0,0,0,0
NM_001243018,E030019B06Rik,0,0,0,0,0,0
NM_010819,Clec4d,6.0406,4.1684,17.8102,10.261,21.7044,0.8318
NM_001025429,Spag9,62.4771,140.4604,175.9958,128.99,215.4708,153.8301
NM_009467,Ugt2b5,0,0,0,0,0,0
NM_007966,Evx1,0,0,0,0,0,0
NM_177420,Psat1,155.6742,284.4182,495.8367,432.7975,611.8141,116.4161
NM_007548,Prdm1,3.28,1.5142,0.349,0.7331,0,11.6432
NM_022723,Scube1,5.6417,0,0.6983,0,4.8287,6.6539
NM_001277257,Acvrl1,7.3477,7.1976,7.6821,1.4657,7.2352,29.0961
NM_013799,Ate1,63.6607,96.1833,142.8284,106.2727,301.5094,167.1371
NM_001011810,Olfr485,0,0,0,0,0,0
NM_019453,Mefv,21.1474,6.0609,75.0754,169.6714,8.8411,1.663
NM_001128151,Cecr2,11.5463,81.0621,1.3968,0.7325,57.0874,0.8312
NM_011916,Xrn1,46.716,89.3507,126.4103,88.3155,207.4491,274.3932
NM_173013,Map1s,210.642,230.6115,321.6014,288.042,481.6248,206.2033
NM_001168295,Serpina3f,9.8412,5.305,9.7781,5.1306,2.4105,2.4948
NM_177059,Fstl4,36.8685,1.1368,10.4767,4.7643,3.2178,3.3273
NM_013742,Cars,75.7249,125.7357,84.8569,82.8182,396.3644,50.7211
NM_029253,Atf7ip2,1.837,0,0,0.7331,0,0
NM_134201,Vmn1r236,0,0,0,0,0,0
NM_027504,Prdm16,56.9484,43.1782,42.604,39.5773,62.7172,13.3047
NM_080457,Muc4,0.656,0.3785,0,0,0.8035,0
NR_003368,Pvt1,26.3826,41.2753,76.4793,68.5251,506.5545,368.3761
NM_001286481,Otx2,0,0,0,0,0,0
NM_001282034,Gm2927,0,0,0,0,0,0
NM_001276474,Cited1,0,2.2727,0.6984,0,0,0
NR_033261,Gm14492,2.7552,0.7573,0.349,0.7329,0,5.821
NM_001177374,Ubr2,200.5334,295.7159,290.5259,291.3402,602.9984,468.1492
NM_001205073,Josd2,331.1333,443.9079,231.1663,242.5993,1039.5876,150.4978
NR_045305,AU040972,0,0,0,0,0,0
NM_025362,Dnajc30,17.9791,28.7749,34.57,30.7842,57.0745,24.1115
NM_029935,Chst15,87.6565,302.4919,80.3163,47.6391,108.5676,142.1852
NM_022326,Ctsm,0,0,0,0,0,0
NM_199059,Tbpl2,2.6241,0,0.349,0,1.607,0
NM_134208,Vmn1r78,0,0,0,0,0,0
NM_009712,Arsb,180.6007,201.4498,171.8048,423.6303,199.3684,222.0447
NM_178762,Pced1a,78.616,107.5495,111.7466,100.4075,78.7892,110.5936
NM_198894,Abr,235.0197,320.3594,260.5003,250.6555,60.3067,273.5752
NM_008093,Gata5,0.9184,0,0,0,0,0
NR_030763,Smok4a,0,0,0,0,0,0
NM_176965,Efcab5,6.6942,10.6,10.4775,7.3296,29.7405,11.6405
NM_015827,Copb2,192.6781,207.8649,387.5916,381.4842,705.9493,203.7228
NR_045476,1700007J10Rik,4.1985,0.3785,0,0,0,0
NM_001143683,Mpped2,21.5188,31.799,11.8739,0.3662,35.378,1.6624
NM_011594,Timp2,62.9845,175.7367,66.005,41.776,111.7435,399.9551
NM_008338,Ifngr2,161.9764,194.2825,213.01,248.0931,93.2754,175.4479
NM_001033269,Eif4e1b,0,0,0,0,0,0
NM_011408,Slfn2,29.797,27.2676,28.6342,30.7828,22.5195,337.5926
NM_001252341,Syt1,18.6329,0.3788,4.8888,1.8322,4.0188,3.3266
NM_173866,Gpt2,3.1502,6.0582,9.427,10.6277,6.4317,0
NM_011312,S100a5,0.3936,0,0,0.3662,0.8035,0
NR_037271,Mir3088,0,0,0,0,0,0
NM_026798,Tmem216,28.086,46.5691,56.2214,95.6475,130.2405,24.9432
NM_016772,Ech1,249.5235,273.3814,355.1263,379.657,782.31,232.0064
NM_021567,Pcbp4,32.8018,39.3812,37.0164,26.0161,14.4744,25.775
NR_028422,C130080G10Rik,1.1808,0,0,0,0,3.3273
NM_001271500,Il15ra,31.1076,18.5545,36.6659,58.9968,42.6,49.0585
NM_001252548,BC017643,140.2876,187.4283,215.4493,221.7164,232.3451,208.7123
NM_001177603,0610010K14Rik,257.4969,324.5347,285.6442,281.8138,565.2885,261.1006
NM_008034,Folr1,1.7061,4.1671,1.3964,4.0314,17.6881,0
NM_001114088,Pdlim7,66.9239,41.2733,82.7575,76.225,69.1408,66.5306
NM_001122668,E330014E10Rik,0,0,0,0,0,0
NM_134133,Smim3,57.4757,56.4219,92.181,52.0362,53.8632,19.96
NM_146373,Olfr1253,0,0,0,0,0,0
NM_177374,Trmt61a,85.7108,88.2363,100.9139,117.2629,389.9459,99.78
NM_001037863,Atp11c,38.0668,49.5919,89.7499,65.9649,184.0956,119.7288
NR_033552,Gm10125,12.3353,18.5605,12.5713,11.3612,18.4929,7.4825
NM_201640,Cyp4a31,0,0,0,0,0,0
NM_026455,Fam32a,170.8506,259.7865,234.3122,239.3063,516.212,206.2136
NR_033306,Ndufs6,323.3837,517.0023,351.9846,481.9138,1329.1551,213.7094
NM_029295,Cklf,36.4813,52.6357,41.2066,50.2032,69.1502,106.4306
NM_021402,Ube2j2,148.431,215.8528,260.15,263.4951,672.1745,226.9942
NM_021609,Ackr2,0,0,0,0,0,0.8312
NM_001195632,Arhgap32,70.9889,67.0074,109.6507,45.0738,7.2328,2.4948
NM_026242,Mrfap1,131.8839,181.0313,175.6394,163.0752,305.4994,62.3664
NM_011180,Cyth1,130.4362,308.6448,198.6947,193.8611,125.4406,652.7152
NM_001271758,Wnt5b,2.7552,1.1356,0.349,0.3665,1.607,4.9877
NR_045091,Gm16677,0.1314,0,0.349,0,0,0
NM_172541,Tmem120a,56.7143,53.0146,54.4706,53.1351,82.8196,85.6535
NR_038181,1700125H03Rik,0.2624,0,0,0,0,0
NM_025886,Rassf7,13.9097,20.4475,15.0147,11.3604,41.8003,20.7886
NM_018771,Gipc1,87.8064,113.9847,142.8213,166.0124,266.1553,73.169
NM_145439,Tmc6,156.9604,300.3409,202.5343,202.6539,853.0788,923.7979
NM_022318,Popdc2,1.181,16.6674,0,1.4658,57.0823,9.1481
NM_177203,Ccdc169,0,0,0.3491,0,0,0
NM_023042,Recql,54.2003,80.2848,121.5221,126.4291,242.8124,86.4772
NM_025274,Dppa5a,0,0,0,0,0,0
NR_045744,Gm20744,0,0,0,0,0,0
NM_009960,Pcdha11,4.0672,0.7571,0.6984,1.4659,1.607,0
NM_172288,Nup133,82.0178,121.185,137.9313,120.5667,418.1135,60.7018
NM_008277,Hpd,3.1488,0,0.349,0,0,0
NM_054071,Fgfrl1,21.6554,26.8885,16.4121,13.5594,217.9023,4.1578
NM_001104547,Vmn2r96,0.7875,0,0,0,0,15.7957
NM_146882,Olfr874,0,0,0,0,0,0
NM_001271717,Mc2r,0,0,0,0,9.647,0
NM_207651,Slc14a2,23.7476,0.3785,6.2853,1.0992,2.4118,0
NM_001033204,Rpusd3,31.885,32.9414,34.5741,30.4144,88.448,32.4229
NM_001167168,Vmn1r166,0,0,0,0,0,0
NM_023516,Hilpda,49.2035,137.4723,46.0928,41.0453,100.5082,50.7182
NM_001164593,Pdzrn4,19.2875,0,2.0956,0,0.8035,0
NM_145219,Lgi3,0.1312,0,0,0,0,0
NM_025703,Tceal8,51.9746,76.5032,115.9355,149.5174,233.9521,0
NM_026179,Abhd5,17.198,22.72,34.9208,83.9203,189.7098,29.9321
NM_007719,Ccr7,34.9006,67.3992,3.8418,1.0992,1.6083,1065.9413
NM_172410,Nup93,8.6636,9.465,23.0463,13.5584,34.5797,29.9344
NM_009067,Ralbp1,499.9189,595.6605,645.6863,669.527,1318.63,629.452
NM_027984,Epn3,0.1312,0,0,0,0,0
NM_175652,Hist4h4,6.4315,14.0123,4.8899,7.329,16.8835,13.3031
NM_177775,Esyt3,0,0,0,0.3665,0,0
NM_173450,Rpusd2,11.6795,18.9355,33.1736,32.6159,102.9329,16.6309
NM_175092,Rhof,25.3274,22.7169,18.5069,12.4599,24.1214,328.4379
NM_033552,Slc4a10,5.3797,0,1.0481,0,0,0.8318
NM_001271549,Aire,19.1557,18.5492,0.6988,0,0.8035,0
NM_001033240,Wfdc6a,0,0,0,0,0,0
NM_015729,Acox1,53.4119,76.8655,83.4646,78.7906,149.5345,84.8172
NM_001271678,Wnk3,1.4434,0.7571,0.3495,0,0.8048,0
NM_001099309,Gm12887,0,0,0,0,0,0
NM_175478,Lrfn3,0.5249,2.6498,0.6984,0,0,0
NM_025494,Atp6v1c1,85.6973,127.2359,125.0116,147.6831,226.7377,148.0111
NM_001145895,1700019G17Rik,0.9185,0.3785,1.3969,0.3665,9.6484,3.3271
NR_105805,Mir6384,0,0,0,0,0,0
NM_011583,Theg,0.656,0,0,0,0,0
NM_011931,Rfwd2,67.8521,116.9962,170.7637,170.7729,401.9863,123.8963
NM_008468,Kpna6,59.8475,79.8935,144.5689,140.7218,291.8641,107.2596
NM_001105075,Vmn2r45,0,0,0,0,0,0
NM_027278,Rpp25l,145.5217,232.1693,167.2679,161.244,562.0118,143.8416
NM_015810,Polg2,25.1956,44.6805,50.9812,36.2793,73.9515,81.4892
NM_145939,Alg3,65.4887,92.0251,84.5023,104.0737,240.3771,58.2069
NM_146915,Olfr1336,0,0,0,0,0,0
NM_011947,Map3k3,197.3796,188.5729,241.3024,217.6737,109.3463,513.8699
NM_001166364,Fam219b,49.0813,78.009,45.7441,46.908,147.1162,84.819
NM_029360,Tm4sf5,2.2304,0,0,0,3.2166,0.8312
NM_001033325,A630095E13Rik,0,0,0,0,0,0
NM_146404,Olfr1289,0,0,0,0,0,0
NM_001252661,5830473C10Rik,0.9184,0.3785,0,0,2.4143,0
NM_178803,Aebp2,169.6718,243.1126,271.318,293.5476,590.9657,311.8218
NM_194060,Foxo6,0,0,0,0,0,0.8318
NM_146868,Olfr894,0,0,0,0,0,0
NR_029730,Mirlet7e,0,0,0,0,0,0
NM_022801,Mark3,181.5085,285.1183,314.9732,286.5703,523.3936,553.7927
NM_010052,Dlk1,3.149,12.4942,2.0942,1.0992,0.8048,0
NM_175195,Sppl2b,142.8066,275.7321,185.7747,208.1572,1322.6736,108.9285
NM_130881,Pabpc4,81.2344,121.57,114.1873,170.4122,792.8849,58.2003
NM_177086,Zmat4,13.5148,0,1.0474,0.3662,0.8035,0.8318
NM_015814,Dkk3,6.1664,1.5151,1.0481,0,4.0239,0.8315
NM_001162917,Dennd4a,56.4344,103.3837,149.105,143.2849,431.7661,235.3281
NM_033080,Nudt19,153.2905,315.8662,254.5656,291.7125,1025.9221,105.601
NM_001042523,Txnrd1,293.9618,408.229,398.7823,336.4148,552.3661,204.5566
NM_001177420,Fbxw28,0,0,0,0,0,0
NM_001011755,Olfr671,0,0,0,0,0,0
NM_009975,Csnk2b,333.127,456.3048,633.7722,741.0028,1906.3831,460.6763
NM_001014424,Abi3bp,7.8726,1.1363,1.0478,0.7331,3.214,2.4945
NM_001081189,Uprt,0.1312,2.2713,1.3969,0.7326,1.6083,2.4939
NR_002865,Rnu11,0.7875,2.6498,3.142,2.932,7.2341,2.4942
NM_183281,2310005G13Rik,0.1312,0,0,0,0,0
NM_010436,H2afx,759.6363,1505.2435,656.0997,597.7117,894.0311,175.4506
NR_105971,Mir7004,0,0,0,0,0,0
NR_045903,1700030M09Rik,1.312,0,0,0,2.4118,0
NM_001077364,Tsc22d3,45.4069,71.5658,70.1918,68.8959,73.9618,274.3882
NM_011522,Syngr3,0.3936,0,0,0,1.607,0
NM_001001985,Nat8l,47.6394,49.2164,85.2032,96.0157,4.0226,1.663
NM_001033383,Zfp865,106.4342,120.4077,131.6518,131.5576,201.0147,121.4082
NM_001033124,Ntrk1,0.6561,0,0,0,0,0
NM_175123,1110051M20Rik,112.8463,121.9183,120.1314,84.2862,137.4849,98.9412
NM_001163155,Col4a5,4.3298,0.3789,2.0956,0.3665,0,0
NM_001099664,Npw,1.9681,2.2727,2.4445,2.5652,3.214,0.8315
NR_106088,Mir7229,0,0,0,0,0,0
NM_001104563,Vmn2r101,0.2624,0,0,0,0,0
NM_001146059,Als2cl,48.0241,28.7706,24.0967,10.2615,5.6309,622.7656
NM_001025312,Dclre1b,59.3207,60.2003,93.9353,109.5708,149.541,49.0631
NM_001110310,Snx12,50.3985,56.793,82.7561,97.4778,159.1842,79.822
NM_001177977,Acsm2,1.1808,0,0,0,0,0
NR_045869,Gm9866,0.2624,0,0,0,0,0
NM_178205,Hist1h3e,3.936,11.7437,4.1899,3.2981,4.0239,0
NM_146526,Olfr859,0,0,0,0,0,0
NM_028655,Satl1,0,0,0,0,0,0
NM_001171616,Myt1,1.5744,0,0,0,0,0.8318
NM_010177,Fasl,0.3936,0.3785,1.0478,0,0,19.128
NM_177624,Sntn,0,0,0,0,0,0
NM_025471,Smim8,22.9666,77.2466,57.2685,48.0077,188.9494,110.5817
NM_008889,Ppp1r14b,174.1564,454.15,128.1511,163.439,486.4193,101.4444
NM_180960,Nnat,0,0,0,0,0,0.8318
NM_172630,Mppe1,12.993,16.2844,11.8731,20.52,46.6266,87.3004
NM_011340,Serpinf1,167.4853,57.9423,249.3307,332.016,4.8223,1.663
NM_178897,Tyw1,28.357,22.3396,39.4584,37.0128,100.5262,74.8356
NM_171824,Pgbd5,4.8544,0,0,0.3665,0,0
NM_198725,Egfl7,585.9773,579.7046,229.7721,74.0243,329.6259,4.9892
NM_029821,Urah,0,0,0,0,0,0
NM_001205364,Clec9a,2.0992,2.65,18.5078,1.4657,5.6282,0
NM_028308,Mob2,217.0386,252.2039,182.2797,187.6296,325.6583,215.3553
NM_001039047,Trim58,1.5745,0.3785,4.8888,0.7329,15.2752,0
NR_037278,Mir3095,0,0,0,0,0,0
NM_001145360,Gm9047,0.3936,0,0,0.3665,0,1.6635
NM_001130454,Nfe2l1,112.0741,143.905,137.5825,122.7656,205.0424,126.3945
NM_008260,Foxa3,3.8048,0,1.0476,0,2.4105,0
NM_053208,Egln2,171.9137,196.1694,155.3937,179.5672,389.1528,152.1699
NM_007780,Csf2rb,262.0005,159.787,585.5866,664.0483,61.9084,7.4842
NM_029472,Gstt4,1.4432,1.1359,0,0,0,0
NM_001200004,Mup15,0,0,0,0,0,0
NM_001159496,Ppm1b,47.8949,79.9077,70.1821,65.9617,189.758,108.093
NM_001099302,Gm5640,0,0,0,0,0,0
NM_011178,Prtn3,7820.7718,2264.2722,6605.5771,18256.9387,405.2,19.9563
NM_001282737,Magoh,37.9312,122.295,155.0401,179.935,305.5244,92.3
NM_147004,Olfr399,0,0,0,0,0,0
NM_146792,Olfr1246,0,0,0,0,0,0
NM_001038604,Clec5a,11.949,9.4711,23.7472,96.7465,8.0376,0.8312
NR_028538,Scarna2,1.3127,1.1356,0,1.0993,1.6083,2.4942
NM_001033212,Rprml,0,0,0,0,0,0
NR_027799,Tbrg3,4.9873,13.2489,10.1274,10.6274,23.3114,29.9319
NR_045734,4930486I03Rik,0,0,0,0,0,0
NM_001161362,Ppp2r3a,38.4495,36.3484,59.0125,35.1766,40.2015,8.3171
NM_001039351,Nolc1,640.9741,957.4864,830.0573,949.8853,3280.1518,394.9776
NM_001159419,Sidt1,21.1235,9.4639,2.4442,1.8321,5.6271,2842.9815
NM_001253809,Racgap1,132.4055,175.3507,187.8681,163.8089,303.1242,185.4331
NM_009312,Tac2,1.4433,5.6821,0,0,34.581,0
NM_030014,Hook1,9.9734,7.1923,14.3154,10.2607,11.2593,9.1464
NM_001127338,Aldh7a1,62.4562,81.0429,36.6665,27.4866,113.3597,10.8095
NM_146660,Olfr1135,0,0,0,0,0,0
NM_001045482,Rbak,10.3672,12.4944,20.9521,20.5209,20.9074,12.4715
NM_016971,Il22,0,0,0,0,0,0
NM_133871,Ifi44,36.8746,75.7116,38.4131,5.8637,26.5305,9.1483
NM_030744,Ropn1,4.1984,0,0,0,0,0
NR_105907,Mir6942,0,0,0,0,0,0
NM_146035,Mgat2,109.1,95.7935,263.6473,348.8747,297.437,100.6192
NM_001285998,Prc1,73.4788,146.5633,151.5489,66.3291,342.5434,24.9417
NM_175112,Rae1,180.0606,252.5719,328.6063,340.817,750.1472,313.4795
NM_001011832,Olfr1490,0,0,0,0,0,0
NM_001110517,Gm14446,1.9681,2.6498,1.0474,1.4662,1.607,202.058
NR_045859,5430440P10Rik,1.4443,0.3785,0.3494,0,0,0
NR_037973,Gm20597,0.7872,0,0,0,0,0
NM_207162,Gm20738,0,0,0,0,0,0
NM_025944,Tmem246,3.938,1.5151,3.492,0.7331,60.2922,0
NM_001012640,AY761185,0,0,0,0,0,0
NM_010566,Inpp5d,552.7113,976.1847,678.1402,514.892,706.7593,654.4246
NM_001252283,Ogdh,280.9734,378.3102,477.3556,525.8734,891.6576,527.1823
NR_105825,Mir6399,0,0,0,0,0,0
NM_029653,Dapk1,54.593,80.6652,111.0492,65.5946,280.6233,25.7733
NM_010898,Nf2,130.988,181.0162,207.422,178.4655,510.5445,189.595
NM_001168244,Syce2,179.1258,236.6936,355.8319,342.2779,515.3681,6.652
NM_172134,Pdxk,194.3826,188.2139,261.1996,321.0212,242.8426,80.6668
NM_031393,Sytl1,106.2841,135.9137,19.2044,30.0506,14.4703,131.3842
NM_207547,Vmn1r93,0,0,0,0,0,0
NM_010796,Clec10a,18.6326,31.806,31.7763,27.4843,13.6629,1.6624
NM_007579,Cacna1b,5.5114,42.4307,5.9369,4.0302,1.607,0
NM_001008424,Cdsn,0,0,0,0,0,0
NR_033614,Cyp2c53-ps,0,0,0,0,0,0
NM_001195048,Pak3,2.1,0,0.3495,0,0,0
NM_001166750,Vmn1r143,0,0,0,0,0,0
NM_145396,Tbl3,141.3555,164.7601,151.9059,161.9725,363.3865,113.9203
NM_007420,Adrb2,3.9363,7.5772,6.2856,6.2307,24.1136,36.5893
NR_029818,Mir9-3,0,0,0,0,0,0
NM_001161539,Islr2,0.5248,0,0,0,0.8048,0
NM_027979,Chit1,1.1808,0,0.3491,0.7325,0,0
NM_181406,Rars2,51.1904,66.646,83.8052,80.9883,193.7626,96.4622
NM_001114153,Rhox2g,0,0,0,0,0,0
NM_001081057,Tecpr2,122.707,251.1207,172.4966,166.7503,247.6662,147.1706
NM_007465,Birc2,34.2507,65.8759,65.6477,50.9416,147.1278,143.8402
NM_001005481,Olfr132,0,0,0,0,0,0
NM_001199308,Gm14440,0,0,0,0,0,0
NM_001252552,Folr1,1.7061,4.1671,1.3964,4.0314,17.6881,0
NM_001170953,Rnmt,89.2444,128.3707,187.165,217.6794,323.2047,124.7319
NM_146189,Mybpc2,0.1312,0.3785,0.6986,0,0,33.2721
NM_010934,Npy1r,0,0,0,0,0,0
NM_010835,Msx1,1.1808,0,0.3491,0,0,0
NM_008245,Hhex,215.8609,280.5799,305.5434,216.2135,247.5861,4.9883
NR_035495,Mir1969,0,0,0,0,0,0
NM_001159775,Olfr391-ps,0.1312,0,0,0,0,0
NM_001110498,Ifnar2,298.8148,369.9417,501.1114,422.1558,316.7558,353.3915
NM_001162910,Gm3604,7.2211,7.9512,12.9197,17.9571,28.9448,3.3254
NR_105934,Mir6968,0,0,0,0,0,0
NM_173037,Tango6,79.5239,89.7563,87.6542,88.6842,153.5544,96.4567
NM_027727,Dym,146.1918,214.7083,198.3463,183.596,555.5812,282.7018
NM_134111,Eaf2,9.5779,3.4071,3.4919,4.031,9.6446,10.8103
NM_175482,Usp28,43.185,58.3042,80.3211,67.7958,41.0114,462.3105
NM_178721,Cadm2,23.6226,1.1365,5.2399,0.3665,2.4118,3.3266
NR_028081,Pradc1,79.5356,137.4703,116.2825,129.7271,367.463,81.4891
NM_001164177,Psmd10,25.5913,46.1978,58.6658,57.9,175.2772,57.3793
NM_175011,E330017A01Rik,0,0,0,0,0.8048,0
NM_001040106,Aak1,91.0781,139.7124,140.7287,123.1334,249.2731,978.6691
NM_153553,Npas4,0,0.3785,0,0,0,0
NM_009743,Bcl2l1,92.2625,198.8566,84.859,70.359,95.6832,90.6444
NM_001162538,Odf2l,34.6429,54.9008,66.698,58.9993,135.8779,32.431
NM_026135,Kctd16,10.1024,0,0,0.3665,0.8035,0
NM_008862,Pkia,2.8873,1.5141,1.0474,0,0,5.8227
NM_009234,Sox11,0,0,0,0,0,0
NM_023907,Foxi1,0,0,0,0,0,0
NM_153159,Zc3h12a,43.5636,82.5645,34.5721,35.1801,38.6036,91.4652
NM_001163645,Osbpl3,91.9966,125.3184,181.5797,107.3742,112.5457,103.1222
NM_172564,Tns4,2.8873,1.5141,24.4462,25.2863,0.8035,0
NM_133687,Cxxc5,425.0086,578.5952,252.467,163.0753,86.0259,162.97
NM_031174,Dscam,28.7387,23.4765,5.2381,2.5656,4.8261,35.7623
NM_172580,Acot6,3.0177,3.0283,2.7942,2.9309,20.0961,9.1463
NM_010371,Gzmc,0.2624,0,0.3494,0,0,0.8318
NR_027976,Wdr73,195.2646,266.9824,206.3774,171.502,574.8477,166.2953
NM_010365,Gtf2i,604.5524,805.1498,712.7042,666.6074,1032.3944,1274.6642
NM_013667,Slc22a2,1.4434,0,0.3494,0,0,0
NM_001033460,Drc1,0.1312,0.3785,0,0.3665,0,11.6428
NR_003965,Gm10653,3.28,6.0585,1.3969,1.8323,4.8236,0.8318
NM_001080711,Dfnb59,0.6561,0,1.0474,0,0.8035,0
NM_025896,Prl3a1,0,0,0,0,1.607,0
NM_133202,Trhr2,0,0,0,0.3664,0,0
NM_015775,Tmprss2,0.1312,0,0,0.3665,0,0
NM_025563,2010012O05Rik,68.2384,92.0205,96.7308,83.9163,149.5436,49.8899
NM_152813,Plcd3,7.6118,1.5141,2.4445,1.8321,6.4293,0.8318
NM_026985,1810033B17Rik,20.3427,2.6506,18.1576,26.3853,26.52,0.8312
NM_011539,Tbxas1,153.5437,100.0074,199.0394,124.595,58.6906,9.1487
NM_023564,Plscr3,572.8142,593.4285,743.4071,691.902,762.1443,123.0681
NM_026825,Lrrc16a,19.1628,14.0094,19.9064,15.0238,1.607,4.1588
NM_001163570,Exosc8,198.1671,361.676,353.7297,402.3828,1036.32,261.9265
NM_001162974,Lrrc51,6.6933,8.3319,9.0777,5.8635,8.8422,1.6627
NR_029556,Mir144,0,0,0,0,0.8035,0
NR_002172,Snord15a,0,0,0,0,0,0
NM_025378,Ifitm3,277.3038,171.5512,408.5524,356.1984,327.2429,5.8211
NM_029568,Mfap4,0,0,0,0,0,0
NR_037294,Mir3074-2,0,0,0,0,0,0
NM_001110778,Adam11,69.0147,103.3491,10.4751,5.8636,10.4559,0
NM_026891,Cdan1,63.9114,90.1231,116.63,107.7386,291.8719,68.1762
NM_010589,Jak3,416.8928,299.906,239.9044,193.8552,109.3253,532.1708
NM_028484,1700037C18Rik,21.5288,29.5383,25.8386,19.789,56.2801,35.7553
NM_138654,5033411D12Rik,25.4585,31.4325,14.6655,16.8556,15.2793,7.4844
NM_001143777,Fam13c,0.2624,0,0,0,0,0
NM_172395,Cdc42se1,202.4859,310.1582,274.838,310.3959,576.5018,745.8729
NM_001039553,4930467E23Rik,0,0,0,0,0,0
NM_001033786,Smim9,0,0,0,0,0,0
NM_026604,Fam135a,9.0551,7.5708,13.2704,10.6266,2.4118,0
NM_001252547,Sh2d3c,143.56,156.7647,125.3626,94.9156,16.08,345.0932
NM_031873,Tas1r2,0,0,0,0,0,0
NM_182806,Gpr18,27.5535,47.3355,15.3646,17.9572,4.8223,404.1316
NM_001031811,Kcnh8,4.9859,0.3788,0.6989,0,1.607,0
NM_001271760,Adra1a,1.4432,0,0.6983,0.3665,0.8035,0
NM_013758,Add3,191.6013,220.0047,220.6971,230.1367,306.3344,1123.3454
NM_008300,Hspa4,453.3032,676.7598,732.9702,808.0602,1736.75,414.9249
NM_001163215,Fgfr3,0.6561,1.8947,1.3977,0,0.8035,0
NM_001135611,3110062M04Rik,56.0291,97.7095,88.6994,61.1976,225.9644,45.7302
NR_038014,Gm17745,16.2783,14.7666,34.2209,38.4793,4.8223,10.8114
NM_001085546,Gm14393,0.1312,0,0.6981,0.3662,0,0
NM_001033289,Slc9a2,4.9862,13.2492,1.3967,2.5656,2.4131,0
NM_001195633,Epg5,29.5308,52.2567,61.808,52.7691,177.693,96.4574
NM_015741,Krtap9-1,0,0,0,0,0,0
NM_198093,Elmo1,174.2865,180.9854,359.3154,233.4417,54.6847,359.2065
NM_008199,H2-Bl,0,0,0,0,0,0
NM_007761,Crcp,83.599,120.7984,108.9493,118.3633,355.3702,112.2563
NM_001276350,Epc1,13.122,45.4455,24.4454,24.1857,73.9593,34.0954
NM_175115,Ikzf5,31.7602,54.9071,53.7754,48.3735,157.581,63.1981
NM_019565,Zfp386,33.0764,51.492,67.399,54.6022,52.2613,118.0682
NM_008067,Gabra3,1.7057,0,1.7461,0.7331,0,0
NM_013640,Psmb10,634.1035,542.3236,589.0632,667.3585,625.5033,593.6943
